-Infinity -Infinity
-Infinity -Infinity
5.5360743106667085 6.45774624934243
-Infinity -Infinity
-Infinity -Infinity
-Infinity -Infinity
-Infinity -Infinity
-Infinity -Infinity
-Infinity -Infinity
-Infinity -Infinity
-Infinity -Infinity
-Infinity -Infinity
34.26462879878077 22.21584308055595
